5.746902799400000106e+01,4.928811073303222656e+00
5.757056131899999940e+01,4.931370258331298828e+00
5.767156481699999659e+01,4.948727130889892578e+00
5.777328565199999844e+01,4.955945968627929688e+00
5.787439865500000025e+01,4.962727546691894531e+00
5.797474966200000068e+01,4.956844329833984375e+00
5.807551434700000215e+01,4.962158203125000000e+00
5.817698356900000078e+01,4.977146625518798828e+00
5.827837318699999969e+01,5.003589630126953125e+00
5.837957569499999977e+01,5.020944118499755859e+00
5.848089270799999895e+01,5.027632713317871094e+00
5.858208351599999730e+01,5.025325775146484375e+00
5.868338782899999728e+01,5.011411666870117188e+00
5.878516586599999982e+01,4.993389606475830078e+00
5.888577854399999723e+01,4.972659111022949219e+00
