1.555480940999999895e+00,5.328420549631118734e-06,3.476783037185669122e-05,-1.927568614482880107e-05
1.656442500000000040e+00,2.952690236270427829e-06,3.570672273635864153e-05,-1.989479660987854550e-05
1.696772120999999967e+00,2.932851016521453904e-06,3.744052052497863687e-05,-1.842036396265030467e-05
1.798090997000000080e+00,4.309599101543426923e-06,3.522152006626129650e-05,-1.673348248004913886e-05
1.838295511999999965e+00,3.659642860293388619e-06,3.966425657272339269e-05,-1.812216788530350225e-05
1.939281371999999948e+00,2.499165013432502825e-06,3.652572631835937907e-05,-1.682458221912384448e-05
1.979748800000000086e+00,6.158183515071869253e-06,3.590859472751617892e-05,-2.030719965696335319e-05
2.081136279999999950e+00,4.275438562035560653e-06,3.654353618621826070e-05,-1.857644766569138147e-05
2.121833919000000179e+00,3.304694220423698681e-06,3.411845862865448437e-05,-1.862599700689316362e-05
2.223564216999999843e+00,4.300096258521080590e-06,3.557497859001159795e-05,-1.632294952869415717e-05
2.263515718999999926e+00,4.693294689059257713e-06,3.595386147499084347e-05,-1.989168226718903044e-05
2.365148311000000003e+00,4.093214869499207004e-06,3.589676618576049708e-05,-2.037436068058014451e-05
2.405754745999999944e+00,1.692387089133262798e-06,3.542094826698303291e-05,-1.976423710584641021e-05
2.507874063000000042e+00,3.359194844961166714e-06,3.490691781044006275e-05,-1.752898693084717189e-05
2.548551000999999872e+00,3.533225506544113522e-06,3.398113250732421719e-05,-1.298894584178924922e-05
2.650528410999999807e+00,5.599993467330933102e-06,3.631728589534759580e-05,-1.716635972261429358e-05
2.691139945999999838e+00,4.803845658898353712e-06,3.672099113464355599e-05,-2.033429592847824403e-05
2.792854141999999928e+00,4.622962698340416227e-06,3.594306111335754329e-05,-1.493204832077026919e-05
2.833580883000000217e+00,2.182097360491752591e-06,3.663318157196044934e-05,-1.693985909223557051e-05
2.934422436000000189e+00,3.338447585701942782e-06,3.598502576351166017e-05,-2.206550687551498964e-05
2.974927565000000218e+00,6.245375424623489261e-06,3.567039072513580818e-05,-1.858637183904648311e-05
3.076291544000000044e+00,5.290222167968750125e-06,3.712326586246490675e-05,-1.633732020854950488e-05
3.116801173999999897e+00,4.144666716456413818e-06,3.625710010528564869e-05,-1.797935217618942740e-05
3.217884139000000143e+00,4.010769724845886560e-06,3.655681014060974208e-05,-1.860832571983337709e-05
3.258393768999999995e+00,3.415431082248687853e-06,3.488675951957703069e-05,-2.061894983053207876e-05
3.359767349000000181e+00,3.352116420865058986e-06,3.640187680721283293e-05,-1.803723871707916838e-05
3.400531090999999950e+00,4.138747230172157206e-06,3.462662994861602717e-05,-1.752786189317703759e-05
3.718255110999999946e+00,5.406768620014190916e-06,3.670825362205505399e-05,-1.953821033239365112e-05
3.721619979999999828e+00,4.700628295540809554e-06,3.674215078353882074e-05,-1.634889692068100276e-05
3.732043902000000024e+00,4.720771685242653198e-06,3.679257333278656341e-05,-1.771548688411713228e-05
3.738640032999999807e+00,2.574962377548218057e-06,3.625221848487854309e-05,-1.909869164228439868e-05
3.785790594999999925e+00,4.034133255481720430e-06,3.498555123805999748e-05,-1.605612039566040435e-05
3.826346126999999875e+00,2.537211403250694224e-06,3.841229081153869988e-05,-1.888910382986069256e-05
3.927529997999999800e+00,4.265810176730156327e-06,3.566635549068451072e-05,-1.791694760322571091e-05
